task_id,seed,p0_generation_id,p1_generation_id,p0_observed_status,p1_observed_status,observed_transition,observed_scaffold_rescue,observed_scaffold_regression,p0_pipeline_status,p1_pipeline_status,pipeline_transition,pipeline_scaffold_rescue,pipeline_scaffold_regression,p0_raw_response_sha256,p1_raw_response_sha256,p0_strict_python_only_compliant,p1_strict_python_only_compliant,p0_code_fence_marker_count,p1_code_fence_marker_count,p0_extra_text_outside_fences,p1_extra_text_outside_fences,p0_multiple_program_segments,p1_multiple_program_segments,p0_generation_truncated,p1_generation_truncated,p0_extraction_action,p1_extraction_action,p0_raw_compile_status,p1_raw_compile_status,p0_pipeline_compile_status,p1_pipeline_compile_status,p0_raw_entry_point_status,p1_raw_entry_point_status,p0_pipeline_entry_point_status,p1_pipeline_entry_point_status,p0_reasoning_leakage,p1_reasoning_leakage
Mbpp/435,55,7660f0c2e7b7fedc38521eb533f862426c2911b71e32d1676b7e53fd796b9a73,72b93e4011a25aadbd7c9957b32225a8e08849e71becbba3992d7f495617df6e,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,180e70f4a7cbf711249bccedeb3fa8a803bbbf433d74df1a250b81429bce02b0,8b42e0b23ea7251b9b4c1a7554c92a712d996132d70ff5a3a94e28671c21851b,false,true,2,0,false,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,missing,present,false,false
Mbpp/597,11,295c1fd0c787dab2b3ab1f8a87971f9dd54450bbba1d7f2abf2341e8c34ac871,462e9fa0273613c671939b65cf39a40aea72a73220442fd0dee3f6efa70b18ed,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,20e244669e3094546d1d8bd22021ff8cbada0d8ea6194f460fb0e2c1b1f9971f,7dd42bc33c8ec35eeb258ecd95c648adb0dbb840eabb62ecafb99a607ed29ae6,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/597,22,e510f47da8c803d0e5fc6c02286f9b96d253f5eff21d11e3356a780b8ae2ef27,41a86296462f8ebf146c7ec3346abd203292c5da2ea4b8ed368b91dc2898380a,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,7822c0a4c80168f754f796ab9a1749f6a7327b4291e064c306e85badb5ce36f9,08e3de7f1c10a18e5fc450cdd5c0a46b2e3bda8d3e7d41cdf7665ec04fbddc31,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/597,33,ce1d0733323bd759467d23cd0ecc983ea34c205752dc097a904e045377cbc93e,36af723fe3301aefbd8c1a3d18f349f45d7307ba03dd87136ca9a2cff662d19d,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,50855176e1929f25fa8796fd033ed0dc838e94e92487d51170a5d1de7bf4b9a9,85111f8f428d418c7cf16c7c739cbd28def2c6749e9a6f709afc8311316a96c7,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/597,44,a57511948d206ed82ee21685525c04350946052925dae0231a895ba5968658e7,f1996e8904e56298d8f8866768c69fa168ef527f5e4a9a5737a5907724c49ad3,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,393bf9ceb2c531fa0ee0f1d66a0a3e62f9b4a59f4970819a3c9e97af16d485ec,cbdd245087aa1e6a1abb4cfdd342dae148bf4780aad98df9eb18a68dee8b11e6,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/597,55,11b43c01de5671319400742d332bc9c593690398837aee7f0d6164d899c56f03,f54be678a955033537d95d1192668614816aca6250ac0b0af7f15c13d3b501a5,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,713d09675ba004a6b681cb7b5450e764123cb3523b628ad1c43555603b7afb3e,c12286a0654c27bef627e7b8e497aee95d242721b66b7ae6c1c022162e1e3ade,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/732,11,a6d741d5bd7f5a4bb63ea4d9139645a6cee4956acd69265a79df9c48cb1d2556,760389ebf0c04738fa39262e9e149afa65d3e0725c3aef6371985e0764236f65,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,ca4cecb43b8c08bb86c31aeb81cee8aeb08f10a885089df5279d6a69871f932f,a60e0b3efae489d408596e10b37c94bb3fe4946c209a442c02b589bb9c1d5a9a,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/732,22,d8fa8bc84e41679755fadb4091a97f6ddb62cfe8f5e60f57b8d91aa83b0a5571,afe03af955aacfdeb812be18a3bf00fbff4b4443a8892be47e71273135a87d88,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,a7574da91e88a18751e31eaff3038a30906a74ae8e63d4e594f50ab10543196b,a60e0b3efae489d408596e10b37c94bb3fe4946c209a442c02b589bb9c1d5a9a,false,true,4,0,true,false,true,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/732,33,5daf796a664f78df0d63a6b4ee25853c4f892dcb7a927f6142bd610d28a4e155,95701b3ef9c5bd4edf67a9c110847197bea29a21a1c7b4c58be7ded9f999e915,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,c192ea5c55df895a47acd1705ff79309ea45c97fb7e4fb8a53329fceafc78131,a60e0b3efae489d408596e10b37c94bb3fe4946c209a442c02b589bb9c1d5a9a,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/732,44,2fca77fe866d4d34bc80e48a2834a76cdace57f75b1a58af3cd9f445b3ff66b4,7f9dd5abf274212a9bad69b2a986a5f7b5c3c7e5ee1afe3d0bc45be8b01e6e64,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,84aaee43ef25e68c44261aecb9b1399019d38165e1527399e0340d9deb7163a0,a60e0b3efae489d408596e10b37c94bb3fe4946c209a442c02b589bb9c1d5a9a,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/732,55,a234cfcdbb3644b4dd98e7bf2165ace8b0c317e38de7e9a931e4d5831c176d80,07e48acb6972972dd2fb33728025e11e7910161961c966789104f2e026b9b077,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,cd6225cb0f6d88f9a2bfacb9da19bf58b4537948450caeda184b254544959954,a60e0b3efae489d408596e10b37c94bb3fe4946c209a442c02b589bb9c1d5a9a,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/721,11,41284b8fc1a8621a2733c926d6f72c497347096a2d3dbdfb82f4a85da1574109,d03c7bcb43ccb18fde6378ff1466c0b122b66b74d4a4a2200e86d5ea23e751eb,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,c4ff478a58a7463ed0124f3723e1cb8bb09808edab0967cea163877b6c23bf81,9011f6407bf52c38056cd40fad4298cd3abf25950b622bec1a6f3c8bf24498d0,false,true,9,0,true,false,true,false,true,false,reject_ambiguous:fenced_other,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/721,22,41a4b3f32519d9ee9375445e84d450b8935fd0262db0dc46aeeea3559356181f,4807c362a0dcf5c148a13d661888747969db5b5773de61e93f93fcd7e1b2ff5c,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,6e3701fa907b09fd9793f11118fea64465d42abed69f57a9bfb36b1eec32e6c7,99e2fcc1b390ba9a7171b713bd6e9191712f1cdb13afa690cd75c105e8f3d526,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,missing,present,false,false
Mbpp/721,33,efa77ca2c60646eb3d66bbb4d00a8f4cf3b7965e855d4739a317a6af97a50c96,8fea0246f4742080be15d43de862bbff3602669a2e5d6cc659766d0a97f72f29,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,269998c642e3edb5ed721c209e99f33da75a2768c1a553b0edd468604d549766,335fba8dd254c67f3711b4e7213ff5ebce3bcbea5f7257dc4ca3e2622eb91ff7,false,true,4,0,true,false,true,false,true,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/721,44,d886976985c4b193ba789cd10484fdb157eb9499f058c3ab272ddb5891505c73,e45505d5acb293b478a8b73c4c40ff97fbe137bdcc273c2c2f1163c8ec9c3be6,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,3266c1d49bd1d4e20c7d8181f089dfa4eb39d59ea8c00aaecb890953f909fc61,a03d749b2b27445609eccc7f96491dfffbab65f8c6f25d2bebac0d3e0bc2ba52,false,true,3,0,true,false,false,false,true,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,missing,present,false,false
Mbpp/721,55,279afad0c4983b1db8865c3e8522ce29a09a3c3b723bc2ac017ee26901ba87a8,3aef6d5b5fd7a14b560774e720711551c406827eacb0feb668600141476ae1d2,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,98db86a1d2595c668d0fac6ab89f9ece999ee1aa5d7fcc8c2361d0e6e0b00102,6b85090340404c3def5b3ec429d8f796cd3a83b638480bf4566204e334b20645,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/765,11,e247aa0251c3a0652463579434bcf07cd398a5043e77f0ef194230c45308fd15,afa8fe88377f0622328f6f467c5e92864de7dd34bd7bf603b703b33e094ef7a6,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,9805d600c276796f230b30c6e8a36cb4e6330dee46d3ef8e69c1b5d8ebfc4436,9f2ae903dbdc764d734c14ed673fd765649d4347f958353d31ca7350be25a0c0,false,false,2,0,true,false,false,false,false,true,extract:fenced_python,pass_through:plain_text,fail,fail,pass,fail,not_assessed_compile_fail,not_assessed_compile_fail,present,not_assessed_compile_fail,false,false
Mbpp/765,22,01241e8f31e2f3cb70493e72e92c238db5a1debd2d651bd5e4fd21d4e0bd72c5,9698de75e34cd4671397ad840c1e051086d4f1d8eb74d9acd28f2b36ffdec4b8,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,386de1146fe8f0d12ed29f3495456c9674199ad168d6e47ab04eb2899fa630d9,23c8b993ea7a26e5ff8d62282a6d0a3215092f67d393beaf5f347a7bf98a56d8,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,missing,missing,missing,false,false
Mbpp/765,33,ca7cc722b6b61f61457b1916bef7cc96a152845e1b2d39e8e374e322746ddf6f,d29cc128d90b26af673792782106cfb1b0b39182a0302f8bcee949d406f5ec98,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,7fdde498ef661184b1dc200b73db124332767dbfd2791a95f83816dbc6270abf,2c34cf6d6cff4e3dfc6648fc3c742bc53574d04280cce0b37a3ab6526f595ba8,false,false,0,0,false,false,false,false,true,false,pass_through:plain_text,pass_through:plain_text,fail,fail,fail,fail,not_assessed_compile_fail,not_assessed_compile_fail,not_assessed_compile_fail,not_assessed_compile_fail,false,true
Mbpp/765,44,d4e5f573460f264317b5f7ded27457d401f51bdb0b194d817e1405a71c316ef8,156327151ca989d137bb3873f745dc8c07c90e10b1daf965e7d564c728a661aa,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,3947ad81791a6c7304fa81d677d922388a311bc20521dc6f296cc37cf8a3c929,77f60a28f3eff84c734625e6a8638fb94b232de4bdfb35398174317c5be4c149,false,true,0,0,false,false,false,false,true,false,pass_through:plain_text,pass_through:plain_text,fail,pass,fail,pass,not_assessed_compile_fail,missing,not_assessed_compile_fail,missing,false,false
Mbpp/765,55,f848ad22e32a56a34e3b335bbf63656f5eb19bcbd7a0295082749e4caaa31619,9573a4f29dab282ca46dcba76337dba27b2513ae50cc3f791f2399424c13b2f9,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,b445c7faead607f75b82d966875703d27c6fe369869c104e9e906680bec80a23,8be50fc8d14843464235263b91eae070955f4ecaaf321e9e94330386093a1c42,false,false,0,0,false,false,false,false,true,true,pass_through:plain_text,pass_through:plain_text,fail,fail,fail,fail,not_assessed_compile_fail,not_assessed_compile_fail,not_assessed_compile_fail,not_assessed_compile_fail,false,false
Mbpp/777,11,47b90c5c48e30a7597b2bd83144322c6cf4b501bbfd72fafd497d32a34a40267,ee2cab43c522e3c981271e7f08d7faa0fd602c5bfd22b462506c1ff6782c568a,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,7cbbca29a532d1b308a762e39327587c461a27c5fd2e536c2dcc384042d38aa9,fa33538692e1d950635ced9874194f089606bc344f12a2383e044531e17c2a81,false,true,2,0,false,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/777,22,77d18033b478919a1cade636efd3ae4b266c97b5d0acf082c5f883359dc66018,bce2fe2e987d5e076ec067816bd4477bd72f12ac06ba2a1a25be8cd7093aa105,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,9b74272c1f246edc9155b86d24a3760e2a523c98c9c8aa604e3a0fa247885856,fa33538692e1d950635ced9874194f089606bc344f12a2383e044531e17c2a81,false,true,2,0,false,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/777,33,b17899b6ddb910762312735f78084f6534ce228da7d8ee5fec29eaa182ff33d5,c56bad2155dc2f66a02f25874d72b48aeb572f5b9566b96c74342a01a77801e5,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,9def198674f9fe695ad9936da9b4796d7877262bfb62bbdb099c59f424e19548,fa33538692e1d950635ced9874194f089606bc344f12a2383e044531e17c2a81,false,true,2,0,false,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/777,44,da089266a3ed7a8be3ba1e8f250327ef866218ec90ebca5f501dfbef4bac0372,27d0e32bf481b207af360ae3d8fed2e91dac8bfc9e757256e1989b9b883cdc03,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,7f88139bd1c1a7f5b0fe9a16aba17f4afa9d5889d0fcb1cdf7883a327f780c02,fa33538692e1d950635ced9874194f089606bc344f12a2383e044531e17c2a81,false,true,2,0,false,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/777,55,e8afb1f946e90ed24af7e5340816c48e8492bac5758c5db0e452ccfa75d48a1d,969ddec92767c0af859be8357e3a8c42f5b1a7a73d4866fae081f4393fd98dde,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,2115372fe00a86dc893b03d83da191ecf1ed82c13b5434876e1bdcb8a4f43120,fa33538692e1d950635ced9874194f089606bc344f12a2383e044531e17c2a81,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/473,11,03d6e2c695a8a6f30e6aaea63b7e5d62a2773a0fe07300511aa271cd3de2dbb8,4e1880eb87e7ec7cfa67d24dccea2fe36f3109f4a20293edbbd38cdd1a85321a,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,75dafb754b338330bdba0092e8afc684716e55415a67cc73829793a04269a7fd,84a4267c772b217c3e8e114a7a3102e6385d7898a90a241c4e6eb690fbd6e4ef,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/473,22,e588d525e42eeb2c97c0cbed869d443e7f2d5ee970da66440638270c6caccb6a,ea0d6a4cd678a2357ef180d0c60117f6b7a6fb1a8ab8caccfadcfc0f5d46225f,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,cc5b84d70eacc6223f1a79cb48ec6f1908cf5bbc2cd954aba4971a3d927c2220,7dfb589d7589e71baeca21bdea697bd3e55b2cc8825da439ef9060dc368dbc3c,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/473,33,e197e1e37b02d9d7fdf3e351959cb18df813aa2cbf0c1a97c058cc974a3aafbf,5b0fd45281c0defc49f018285db5c31d1c327224d6b0dc6ba0a08d9d8183fcbf,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,b37915aa2d22f5f3c907244e69f757dadfbd237db2c86437ecdd7636f2ea895b,84a4267c772b217c3e8e114a7a3102e6385d7898a90a241c4e6eb690fbd6e4ef,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/473,44,fda7ddb840293cadd205e62c33f1ace2f03f37f29ef247d93560bc2be8ca4c82,56a0b54dae1530b0c6cc4cd3788bde92e30c4552d068b342c1b66dca1f0754e1,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,df8b8818e27ab8c2540ea9a9750564082bb642e4832be2ecddf7c44f13a38440,7dfb589d7589e71baeca21bdea697bd3e55b2cc8825da439ef9060dc368dbc3c,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/473,55,63a16cf272942b953250794dc217fbf8db0c8087b1f69b370e72f705b0ac182b,8513d980318f4563be77d10623b4455258e55debddc019e07339c9ec14613fc5,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,e4577bddce3842875d49949a698f87ffd8d86150d9c382ad88c95112da7e98c9,7dfb589d7589e71baeca21bdea697bd3e55b2cc8825da439ef9060dc368dbc3c,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/420,11,3cb8cb13ca7d864a97f3e3a0b33b86fa87f0d49f48d01d02e0f42394646b72c2,cf86e22bf8d9e659f8cbfb67e77ff8be5fa6d7ec698707dfca2e2a925ce643ff,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,5ce2de6c2e59e944fb2b8fd8f6a3acf6f74928ff20fafad9dbbf55dc75e4268b,1f3fd202b2ff612ba20b4a957108a7dc117824836deb0396fc82895b628b2522,false,true,4,0,true,false,true,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/420,22,ba847426d28537a0fa3cc1ac9794029b95a99c0ae264adb1e277bde06c5c8444,cf6430d5f93aecc12f8e03a2f7b8de9a6d99b02f4754d273d6fa8472927fc79a,fail,pass,fail_to_pass,true,false,fail,pass,fail_to_pass,true,false,272a8f9e7933930084184689001e89a6329724795d7bf7d63ebbc5c2cbfab4c4,8acc93ec16f9b720cd5b8ba2f0ed1a9c11e407a7c7cfcf6e23c975e7a3c2f522,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/420,33,c2c6ae6c470157f9dbf0f8fb41872ea3ddb11c4572afaa73bbdc6b412ed5b8e0,666b3ff5a47931a55faf4ba2eaaa01eabbd19107e67d7a0e2979db19ff9e975f,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,a4eb489567a6e94c349d62300580112fb88f9777011e16d7e172c913de9e38fe,ba5b49c23507a40902817c688aec3e662dd93103b5feec6f48e706f60df105b0,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/420,44,cdd43f5f28e30dc05703eac713f51d43689362156076236727a200f77c88ba6f,3c701fb00df6237691e79aaeb7b7cc54a1ddc1a43f9b9e712fd5fa8907bc29c0,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,b9f83f2fbb1a701ad8c6942adcc0b154660af17fd7b2ca1fb11ebf9b348bc1eb,16a1ff084f2e007c9f4a3ee161aff8cacc3c4cfe082bfda9bb507542f3125fb4,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/420,55,cffe5144e087e48757f655b7cfbc3d9c2d0524d18446b7a34644ec4a51019bd4,0251881b7e6ad7fcc7099ab90e913f58fe2343169529077a727c7f9034370c41,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,a0cda186c7bfe2c6c5c9091bc2b40b51fda29e78594e930c967df82f9a05abef,8acc93ec16f9b720cd5b8ba2f0ed1a9c11e407a7c7cfcf6e23c975e7a3c2f522,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/742,11,70590c2d76c21cc479a5515aab9e9783c93196db0ace880ef17f7734a73facba,5aea53a20b1febb7e1eeb4ed93fc5216c31e5b24a7cc7f5ea38de126e33440d2,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,ac03ee9a5ad3a703f9328c02e1237145dff40fded85722c475dc09978dff8a53,46fbb4f5940db6e31bdfb68c8cad8147d2a681f40b34ab40c20ce30214950b67,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/742,22,3c2b57cf0e2adbc5477e0f3e74d2b988a45a6bdd18c68b5b4dcc9c1c8f45ac28,8cbab4f1829e18ed3bb1f07d9fd5edcadbf85254353c1d682a6a814806df9940,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,53b674709e4ce9e535e41b8755d2df40bed724c7b77dc57358d80fb8ac9770d4,5772246b9eae2b6b4f4d293ab73e007dd54293b5455fdbddaf1f63a47d779de3,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/742,33,62a4f1c91f19045a4dbbe4b76e5240581571d2d9f272b2bf9c109f3433679ab2,e9348a6169f4acb559ea6d1f62a5807363d63ed4b40013dc788cf73f6ff1c55a,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,9d626845b7d620e71b45e3421892e3d70a5130d882e4f2903bf3daefa3ea2161,5772246b9eae2b6b4f4d293ab73e007dd54293b5455fdbddaf1f63a47d779de3,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/742,44,6ff0c3d340176849b5db640dbe96946ac441da55d946659c209f04da91898e38,6109fe2f73cbe25ebda2614563a4ef4644c343a8bc786770f2cf64efd1e6e3da,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,e51d4afe217e30a2b1dc1fa5023170cee559e20040d632bbbe3aa195d58d547d,5772246b9eae2b6b4f4d293ab73e007dd54293b5455fdbddaf1f63a47d779de3,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/742,55,7c2b7e03c3ab2cf7177e8571e147aafb180e5ab196b8d85a52010baf35f4a001,6aa02ae7d85110690abd2eed77911a0966fd4a11c50358453dcd622d9cdc2619,fail,pass,fail_to_pass,true,false,pass,pass,pass_to_pass,false,false,d08e3e40552824546370ed9e0a41d1738bdd0e6e8dc9da548818cb2c9443fb46,f993c8fe81989761e7d6430f5f1b9e05aaca672ed86eb13ac84b638c5719345e,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/279,11,a8279c8c705cf2db6aa305091cc5ba60f522ecae8b43506192a51cb0c0d8cfc1,4ef50719b6f9f9eda05c5be899dbfc6d3bd5eb27b5914e9976c21e03220d45a7,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,84d9ddab5acdd98b84895e23c5e1459f4bbaeeed8dadefc3438af7c5b3b2979d,779c9890e439fab76828bd208193148daf5f167067c5081d322aa99d2539c369,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/279,22,6716036f877dc670d0a8922abed7b6db5c8522ee6e0cb2141efe0994cd0f1b04,810f8f2f910fa891dcb3421a6569d98869571f7994be7a0b6d91f4be0ff0d2d6,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,b1a87f20ad68531185a98f4f70338ff84a1a4b9d44c316e43e5cd6003879fcd0,ef5fa142d7eabd31a5027fbfc35a493794a7743c73563299e0a9cf6c14a72310,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/279,33,c619d04cf01d0ceff1d53d1fc43e7e0bd10037b80234ff66991e9a1b154ec755,6ba8763ff58080bd7b0a71e787b920bccba485f34093d9c901e11387e1223a0c,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,9b59014ee471c65341284f274976f0127c439ff60e75121e435cde472486bf71,1359c0f7ca53c0eb006b1ed84f872ed2f235ce4537b224425042a37bca6f5bea,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/279,44,33314c679fd58c5d82b779ead4f0997af2f9529d5797e5697e059f3902998f25,1baf100de9b3ad830b046800aa7f54f62ecc43074043e971ffc9c40b03eec83e,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,8461d93ad4672919e810d7db2636caf930b47589f905436aa94124bf1fb1b6f4,4129b11dde903c04cf552791f2f81aafd71d605645751580055519305cc6f5aa,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/279,55,3d7f54ddca0ffebb7e491f6f1bf95073770c543c0df6192bd3907cc5975a2d01,c8ce3b1a5e4281760604ccfbeb5537898bcd0258de0421e1b093b643ba5a0832,fail,fail,fail_to_fail,false,false,pass,fail,pass_to_fail,false,true,47ac7831169fae422ed09a50fc4d5119fb5b548b2fa2907a3e2cdf2ded002d01,f3c8edcd288df78a2379a497d858d16a006340d7bc1fbdad47715701e9e3538a,false,true,2,0,true,false,false,false,false,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
