item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
2c74c44c-d6fd-4e92-8187-399f4edbe536,8601a477-696a-4204-b7af-dd91038fc68c,1,$(\sqrt{63} + \sqrt{7}) + \sqrt{5}(\sqrt{35} - 3)$,,-3\sqrt{5} + 9\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,23,7,533,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
202e3c9b-f8d6-4600-8839-0a3f10bc2120,4a5b5d52-4868-4648-8cc4-eb94bbb77cff,3,化簡 $$(5\sqrt{48} - 5\sqrt{18} - 5\sqrt{6}) + 4(\sqrt{5} + \sqrt{3})$$,,-15\sqrt{2} + 24\sqrt{3} + 4\sqrt{5} - 5\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,32,9,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
69105d8b-1fdd-4687-8ca5-4969c943c02c,c0f89856-39b3-4276-b7b3-3bb556f10cc0,1,化簡 $$(2\sqrt{3} - 4\sqrt{5} + 3\sqrt{7}) + 3(\sqrt{7} + \sqrt{5})$$,,2\sqrt{3} - \sqrt{5} + 6\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,7,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
9db2c969-9b7f-4a56-9683-47260fc8de95,c0f89856-39b3-4276-b7b3-3bb556f10cc0,2,化簡 $$(-4\sqrt{72} - 3\sqrt{10} - 2\sqrt{48} - 2\sqrt{24}) + 4(\sqrt{7} + \sqrt{2})$$,,-20\sqrt{2} - 8\sqrt{3} - 4\sqrt{6} + 4\sqrt{7} - 3\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,41,11,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
e9d117a7-f855-49ea-8606-b492878b51f9,c0f89856-39b3-4276-b7b3-3bb556f10cc0,3,化簡 $$(-3\sqrt{7} + 5\sqrt{12} - 3\sqrt{27}) + 5(\sqrt{5} + \sqrt{7})$$,,\sqrt{3} + 5\sqrt{5} + 2\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,6,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
68e48395-f60f-49b0-8218-19df7d784592,9712de15-72e3-4650-9307-5a1ee667515d,1,化簡 $$(\sqrt{5} - \sqrt{2} - \sqrt{5} + \sqrt{2}) + 4(\sqrt{7} + \sqrt{3})$$,,4\sqrt{3} + 4\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,5,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
4274b2ba-0b08-4398-b8b6-7588e5028188,9712de15-72e3-4650-9307-5a1ee667515d,2,化簡 $$(5\sqrt{45} - 4\sqrt{48} - 5\sqrt{20} - \sqrt{7}) + 2(\sqrt{3} + \sqrt{7})$$,,-14\sqrt{3} + 5\sqrt{5} + \sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,6,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
f8316d62-45a9-43ab-ab3d-40b208f14254,9712de15-72e3-4650-9307-5a1ee667515d,3,化簡 $$(-3\sqrt{75} - 4\sqrt{10} - 2\sqrt{75} - 4\sqrt{10}) + 2(\sqrt{3} + \sqrt{5})$$,,-23\sqrt{3} + 2\sqrt{5} - 8\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,33,7,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
343d6d4b-a251-4366-a17f-22ad7fef33f9,1dd81ce5-a835-4e20-9943-c81aca2ac334,1,化簡 $$(-5\sqrt{32} + 3\sqrt{18} - 2\sqrt{12}) + 5(\sqrt{5} + \sqrt{2})$$,,-6\sqrt{2} - 4\sqrt{3} + 5\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,7,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
59ca8519-ff22-4e98-be1a-3202dde029c4,1dd81ce5-a835-4e20-9943-c81aca2ac334,2,化簡 $$(-\sqrt{10} + \sqrt{7} - 4\sqrt{2} + 2\sqrt{2}) + 4(\sqrt{3} + \sqrt{7})$$,,-2\sqrt{2} + 4\sqrt{3} + 5\sqrt{7} - \sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,34,9,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
78ed7d1f-d40d-4ea9-9f6c-50f855087efb,1dd81ce5-a835-4e20-9943-c81aca2ac334,3,化簡 $$(-\sqrt{12} + 4\sqrt{5} - 3\sqrt{50}) + 3(\sqrt{5} + \sqrt{7})$$,,-15\sqrt{2} - 2\sqrt{3} + 7\sqrt{5} + 3\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,32,9,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
0ba029c8-8178-45f6-8185-c799917dffae,8c24ba77-4665-4607-b728-56cb6fd02947,1,化簡 $$(-2\sqrt{20} + 2\sqrt{24} - 5\sqrt{27} - 2\sqrt{10}) + 2(\sqrt{5} + \sqrt{3})$$,,-13\sqrt{3} - 2\sqrt{5} + 4\sqrt{6} - 2\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,36,9,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.07
722eba7e-6842-4233-8114-0eb8ebee5d2e,8c24ba77-4665-4607-b728-56cb6fd02947,2,化簡 $$(-\sqrt{27} + 2\sqrt{10} - 2\sqrt{45} + 5\sqrt{8}) + 3(\sqrt{7} + \sqrt{5})$$,,10\sqrt{2} - 3\sqrt{3} - 3\sqrt{5} + 3\sqrt{7} + 2\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,39,11,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
63b64568-8bf0-4758-9547-923d24d82e90,8c24ba77-4665-4607-b728-56cb6fd02947,3,化簡 $$(-5\sqrt{7} - 4\sqrt{5} + 3\sqrt{7}) + 2(\sqrt{7} + \sqrt{3})$$,,2\sqrt{3} - 4\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,5,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e638e29c-23bd-422a-8ba1-0a04ecd2c6b5,159b262a-1d60-4434-a7ee-3bedb0280513,1,化簡 $$(-3\sqrt{12} + 4\sqrt{75} - 5\sqrt{8}) + 5(\sqrt{5} + \sqrt{7})$$,,-10\sqrt{2} + 14\sqrt{3} + 5\sqrt{5} + 5\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,32,9,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
3ad04f13-a729-49a9-ac87-45b8ae2256c9,159b262a-1d60-4434-a7ee-3bedb0280513,2,化簡 $$(-4\sqrt{5} - 5\sqrt{50} + 4\sqrt{27} + 2\sqrt{8}) + 5(\sqrt{7} + \sqrt{2})$$,,-16\sqrt{2} + 12\sqrt{3} - 4\sqrt{5} + 5\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,35,9,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
afaaae40-ba71-47df-9721-68a63d50aa72,159b262a-1d60-4434-a7ee-3bedb0280513,3,化簡 $$(-3\sqrt{7} - 4\sqrt{27} + \sqrt{32} + 5\sqrt{2}) + 3(\sqrt{3} + \sqrt{5})$$,,9\sqrt{2} - 9\sqrt{3} + 3\sqrt{5} - 3\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,35,9,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
21021f40-d994-4b4a-a30e-9ea29ab03ce1,216d9782-d02f-47c3-8dbd-98dee7a10447,1,化簡 $$(2\sqrt{18} + 3\sqrt{12} - 4\sqrt{18}) + 4(\sqrt{7} + \sqrt{3})$$,,-6\sqrt{2} + 10\sqrt{3} + 4\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,7,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
b3fd818c-cc7a-4728-a048-46682ff51423,216d9782-d02f-47c3-8dbd-98dee7a10447,2,化簡 $$(-\sqrt{7} - 3\sqrt{27} - 2\sqrt{10} - 3\sqrt{18}) + 3(\sqrt{2} + \sqrt{7})$$,,-6\sqrt{2} - 9\sqrt{3} + 2\sqrt{7} - 2\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,37,9,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
bcc5d33d-4d5d-4f4d-9f3d-a7cd05b0345c,216d9782-d02f-47c3-8dbd-98dee7a10447,3,化簡 $$(-2\sqrt{50} - 4\sqrt{10} + 4\sqrt{20} - 3\sqrt{12}) + 4(\sqrt{3} + \sqrt{2})$$,,-6\sqrt{2} - 2\sqrt{3} + 8\sqrt{5} - 4\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,36,9,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
b9755814-d072-4908-8cc5-db1f9c8a3eae,3170e3c7-d92c-443c-b53b-369ad5d83f75,1,化簡 $$(3\sqrt{12} - \sqrt{20} + \sqrt{3} - \sqrt{7}) + 5(\sqrt{2} + \sqrt{3})$$,,5\sqrt{2} + 12\sqrt{3} - 2\sqrt{5} - \sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,34,9,4459,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
294419e1-baf8-4a3e-b81e-5f9d67899617,3170e3c7-d92c-443c-b53b-369ad5d83f75,2,化簡 $$(\sqrt{6} + \sqrt{2} + 2\sqrt{45} - 2\sqrt{27}) + 4(\sqrt{2} + \sqrt{7})$$,,5\sqrt{2} - 6\sqrt{3} + 6\sqrt{5} + \sqrt{6} + 4\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,37,10,4459,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
6a754194-a50b-4c7c-8cdc-9a0c2162b4d1,3170e3c7-d92c-443c-b53b-369ad5d83f75,3,化簡 $$(-2\sqrt{72} - 4\sqrt{12} + 5\sqrt{10} + \sqrt{72}) + 3(\sqrt{2} + \sqrt{7})$$,,-3\sqrt{2} - 8\sqrt{3} + 3\sqrt{7} + 5\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,35,9,4459,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
e16abbda-7eda-43e7-bffc-34ba964629b0,d6466cc1-553e-4983-afe2-1b50be3eac42,1,化簡 $$(-2\sqrt{18} + \sqrt{32} + \sqrt{3} + \sqrt{18}) + 2(\sqrt{7} + \sqrt{3})$$,,\sqrt{2} + 3\sqrt{3} + 2\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,29,6,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
1b97a23c-abb7-40bb-a2f5-3ecd599896a4,d6466cc1-553e-4983-afe2-1b50be3eac42,2,化簡 $$(-4\sqrt{50} + 2\sqrt{20} - \sqrt{48} - 3\sqrt{48}) + 5(\sqrt{2} + \sqrt{3})$$,,-15\sqrt{2} - 11\sqrt{3} + 4\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,32,7,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
fb75bc0b-a5ef-43b2-abeb-c846aaaf4e83,d6466cc1-553e-4983-afe2-1b50be3eac42,3,化簡 $$(4\sqrt{50} - \sqrt{7} + 4\sqrt{24} + \sqrt{5}) + 4(\sqrt{2} + \sqrt{3})$$,,24\sqrt{2} + 4\sqrt{3} + \sqrt{5} + 8\sqrt{6} - \sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,36,10,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
234b172c-2f5a-4330-9bcd-ee0ff7c97780,f72bd06a-7bea-497a-8744-437014b01e77,1,化簡 $$(5\sqrt{2} - 2\sqrt{7} - 2\sqrt{27} + \sqrt{8}) + 2(\sqrt{5} + \sqrt{2})$$,,9\sqrt{2} - 6\sqrt{3} + 2\sqrt{5} - 2\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,35,9,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
62f4229c-6686-4083-903a-4e824f2ca1d1,f72bd06a-7bea-497a-8744-437014b01e77,2,化簡 $$(3\sqrt{72} + \sqrt{20} + 4\sqrt{75} + 5\sqrt{20}) + 4(\sqrt{7} + \sqrt{3})$$,,18\sqrt{2} + 24\sqrt{3} + 12\sqrt{5} + 4\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,33,9,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
7a4bf316-1bfc-4a9d-89e5-4c6a6d268ac0,f72bd06a-7bea-497a-8744-437014b01e77,3,化簡 $$(5\sqrt{2} - \sqrt{32} + 2\sqrt{5}) + 2(\sqrt{3} + \sqrt{7})$$,,\sqrt{2} + 2\sqrt{3} + 2\sqrt{5} + 2\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,8,4463,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
fa891f8e-89f9-42d5-b9b1-8ee062d137d9,516f1906-320f-4946-bf1c-c3bfac137b7c,1,$(\sqrt{45} + 3\sqrt{20} - 3\sqrt{54}) + (2\sqrt{6} + 3\sqrt{96})(\sqrt{6} + 2\sqrt{96})$,,756 + 9\sqrt{5} - 9\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,5,872,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e91f3cdd-dc86-4846-ba3e-e99ca492dfc0,516f1906-320f-4946-bf1c-c3bfac137b7c,2,$(3\sqrt{80} + \sqrt{48} + 3\sqrt{5}) + (2\sqrt{96} + 3\sqrt{28})(-\sqrt{10} + 3\sqrt{48})$,,288\sqrt{2} + 4\sqrt{3} + 15\sqrt{5} - 16\sqrt{15} + 72\sqrt{21} - 6\sqrt{70},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,44,16,872,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
9bfb6c5b-2961-4bb2-959b-ef03c6ecc454,516f1906-320f-4946-bf1c-c3bfac137b7c,3,$(2\sqrt{45} - 2\sqrt{160} - 2\sqrt{90}) + (-\sqrt{48} - \sqrt{63})(2\sqrt{27} - 3\sqrt{160})$,,-72 + 6\sqrt{5} - 14\sqrt{10} - 18\sqrt{21} + 48\sqrt{30} + 36\sqrt{70},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,50,16,872,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
877f0151-20d1-4734-9018-975a8075e3db,ef44f1ad-c310-4998-8562-1a2a90728295,1,Simplify $(\sqrt{8} + \sqrt{10})(\sqrt{10} + \sqrt{5})$,,10+5\sqrt{2}+4\sqrt{5}+2\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,624,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
444327e5-ed47-4b1a-a422-5556f8c44d71,ef44f1ad-c310-4998-8562-1a2a90728295,2,Simplify $(\sqrt{6} + \sqrt{3})(\sqrt{2} + \sqrt{2})$,,4\sqrt{3}+2\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,21,5,624,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
eacc44ad-faa9-4e33-8394-c42754da21c8,ef44f1ad-c310-4998-8562-1a2a90728295,3,Simplify $(\sqrt{10} + \sqrt{8})(\sqrt{3} + \sqrt{6})$,,4\sqrt{3}+2\sqrt{6}+2\sqrt{15}+\sqrt{30},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,624,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
011b76bf-9167-41ca-95b7-fa8c409e4774,826fb648-ad06-41cb-b821-8a30d76f2b86,1,Simplify $(\sqrt{10} + \sqrt{8} - 3\sqrt{18}) + (\sqrt{2} + \sqrt{6})(\sqrt{3} - 1)$,,-5\sqrt{2} + \sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,36,10,614,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
6b627daa-fa82-4a17-8c32-8e67f5ae8852,826fb648-ad06-41cb-b821-8a30d76f2b86,2,Simplify $(\sqrt{2} + \sqrt{20} - 3\sqrt{7}) + (\sqrt{5} + \sqrt{7})(\sqrt{2} - 3)$,,\sqrt{2} - \sqrt{5} - 6\sqrt{7} + \sqrt{10} + \sqrt{14},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,40,12,614,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ea7bcf6b-286a-4209-88b5-42daf10f9dec,826fb648-ad06-41cb-b821-8a30d76f2b86,3,Simplify $(\sqrt{10} + \sqrt{8} - 3\sqrt{20}) + (\sqrt{6} + \sqrt{2})(\sqrt{7} - 3)$,,-\sqrt{2} - 6\sqrt{5} - 3\sqrt{6} + \sqrt{10} + \sqrt{14} + \sqrt{42},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,40,12,614,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
06ed3e3f-32b0-4ea2-9176-6abfa3f41a4b,c72bbadb-df38-4cf9-a02e-1cbeb3be84f8,1,Simplify $(\sqrt{48} - \sqrt{27}) + (\sqrt{2} - 2)(\sqrt{2} + 1)$,,-\sqrt{2}+\sqrt{3},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,7,736,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
4dbd1d14-0f78-4ddc-a939-2f25268bf663,c72bbadb-df38-4cf9-a02e-1cbeb3be84f8,2,Simplify $(\sqrt{20} - 2\sqrt{80}) + (\sqrt{3} + 4)(\sqrt{3} - 1)$,,-1+3\sqrt{3}-6\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,25,8,736,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
a3529414-5883-4cd6-8321-b5493de915ba,c72bbadb-df38-4cf9-a02e-1cbeb3be84f8,3,Simplify $(2\sqrt{45} + 3\sqrt{20}) + (\sqrt{3} - 3)(\sqrt{3} + 3)$,,-6+12\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,736,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c6e09b78-399f-4da9-a488-c86ba85b7eff,2fd5d0c4-f890-48b1-992f-d34360641b02,1,Simplify $(\sqrt{10}+\sqrt{3})(\sqrt{8}-\sqrt{7})$,,4\sqrt{5}+2\sqrt{6}-\sqrt{21}-\sqrt{70},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,25,9,838,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
dbbd7002-2fba-45cf-a458-e5ed11c28d99,2fd5d0c4-f890-48b1-992f-d34360641b02,2,Simplify $(\sqrt{6}+\sqrt{5})(\sqrt{7}-\sqrt{3})$,,-3\sqrt{2}-\sqrt{15}+\sqrt{35}+\sqrt{42},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,838,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
46d81193-baea-4fc2-8bc8-d73b145c0a11,2fd5d0c4-f890-48b1-992f-d34360641b02,3,Simplify $(\sqrt{2}+\sqrt{10})(\sqrt{3}-\sqrt{6})$,,-2\sqrt{3}+\sqrt{6}-2\sqrt{15}+\sqrt{30},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,838,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c92fee00-af8f-401c-a1f9-fac826945fe9,c46a5b52-2656-4396-983d-4a2e5829c821,1,化簡 $$(3\sqrt{2} + \sqrt{5})(-2\sqrt{2} + \sqrt{7})$$,,-12 - 2\sqrt{10} + 3\sqrt{14} + \sqrt{35},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,9,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
f36e093e-ec5a-469d-8be6-56dbb85cf58c,c46a5b52-2656-4396-983d-4a2e5829c821,2,化簡 $$(-2\sqrt{2} + 2\sqrt{3})(-\sqrt{5} + \sqrt{7})$$,,2\sqrt{10} - 2\sqrt{14} - 2\sqrt{15} + 2\sqrt{21},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,10,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
4671e2cd-b721-44a0-a335-617466abbd1b,c46a5b52-2656-4396-983d-4a2e5829c821,3,化簡 $$(-2\sqrt{5} - \sqrt{7})(-\sqrt{2} - 2\sqrt{3})$$,,2\sqrt{10} + \sqrt{14} + 4\sqrt{15} + 2\sqrt{21},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,11,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
0d87ffa5-e1ea-4c0f-9b18-0a7d153dc1b1,ff255a14-129c-4b06-a96e-40b52759a694,1,化簡 $$(\sqrt{3} + \sqrt{2})(\sqrt{3} - \sqrt{5})$$,,3 + \sqrt{6} - \sqrt{10} - \sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
db1bfc08-2612-4f49-ad64-a2f475037ac3,ff255a14-129c-4b06-a96e-40b52759a694,2,化簡 $$(\sqrt{5} + \sqrt{2})(\sqrt{5} - \sqrt{2})$$,,3,PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
