task_id,seed,paired_identity,p0_generation_id,candidate_generation_id,p0_observed_status,candidate_observed_status,p0_pipeline_status,candidate_pipeline_status,pipeline_transition,p0_raw_sha256,candidate_raw_sha256,candidate_pipeline_sha256,p0_journal_file_sha256,candidate_journal_file_sha256,strict_output_compliance,generation_protocol_compliance,code_fence_marker_count,extra_text,multiple_program_segments,raw_compile_status,raw_compile_diagnostic,pipeline_compile_status,raw_entry_point_status,pipeline_entry_point_status,termination_status,done_reason,extraction_status,extraction_action,reasoning_leakage,functional_correctness,format_violations,transition_evidence_class,causal_interpretation
Mbpp/432,11,Mbpp/432|seed=11,1b7f60490789e097043085e2a318e0cc9fbc210e87bc348ea2324d206ae89c1a,3b580361d4df8bef178b7bc5056b747c9a75f10aef70b1eb665b21678ae2decf,fail,fail,pass,fail,pass_to_fail,e26ac4c5d4a723cecd238871f98fe221c3a897a5ed38a9ce76899cd2b665566b,5712c5fde227ffe6b769ac9bc74bd670f436e4e6599009454ac12878e1eadc16,5712c5fde227ffe6b769ac9bc74bd670f436e4e6599009454ac12878e1eadc16,1ebd8169ad6c68cca31d98428c1953ce0bdc082653006e6792e3416a160177c4,5bd8f1334af1eef044b1ec41f9d6b8b7734e1ec0c187885c72739ba083fa4cfb,false,true,0,false,false,fail,SyntaxError:unterminated triple-quoted string literal (detected at line 56):line=2:offset=5,fail,not_assessed_compile_fail,not_assessed_compile_fail,stop_complete,stop,extracted,pass_through:plain_text,false,fail,raw_not_python_compilable,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/432,22,Mbpp/432|seed=22,b4f7c82c4bc3c8e257cabc09c931a85ede90e507ef8b31a042b7d87566a84e6e,f7aebc9505953be26b8f25bfeb7002ba1d62d8eb2a080522945f4bd3f07921ba,fail,pass,pass,pass,pass_to_pass,cf413576df447ec2ac974ce66ecf6ed07a95119bef5bdbcc30a87842145e02c0,0af2e411f0d8c5581be8b1dabb0583b3870e34337ce2c9d31f3c8ea64bd8dd6e,0af2e411f0d8c5581be8b1dabb0583b3870e34337ce2c9d31f3c8ea64bd8dd6e,dfc05223ac9df70fe2e26d87bc643d53addbe30aa30616ad64112d7ecb787254,adb48eea847390ee1e2849eb946e76d409c8b83843c3f90f18064bd0c42232d3,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,common_pipeline_pass,descriptive_paired_outcome
Mbpp/432,33,Mbpp/432|seed=33,3cca674d086cc2d8348d9d69a385c05faf44cac3ca8cef41541aece4200eae75,96b47b4e7676d8c0150302a46f9bb2f705b8c6718b5e9d182b535bf40adb369f,fail,pass,pass,pass,pass_to_pass,d3d73663b931b276a5ef3882a4dde848885b3cc41587d6f6aa74378f160247b2,7681ba5bc7dd007968f79b36be5290fe3617d0ee6e4bbec05e868ea126c24b35,7681ba5bc7dd007968f79b36be5290fe3617d0ee6e4bbec05e868ea126c24b35,7ed516eaac42b60d8fe96ff6c52c9a727ab6315e97b2c277a4b54cb3f8d809bb,c9cc6d26ea4d4e645b03f3ffbc42254e04f6a90c2071015e136dca512dfa308d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,common_pipeline_pass,descriptive_paired_outcome
Mbpp/432,44,Mbpp/432|seed=44,76adc5db34bd6447ea5d9299f1b5ea1a942dae28705c8dad811832b1471ad18b,a60f26b9dd7b97aa6789190312a0c2a2d7dcbac2d469d6ab4a924a06815b212c,fail,pass,fail,pass,fail_to_pass,420241724fbe4353b07aaac1a4e28e234d8d1019a558210c6ceb7d598784a3aa,4903d505a977ec35aef504593b79db8f7397964ef2c78fa86737e2e97e4be365,4903d505a977ec35aef504593b79db8f7397964ef2c78fa86737e2e97e4be365,b92405e22eb5de152b566615da0a35bbd25b14b57d45df6c9600fcdd00aca7d3,e82e49148328afe9277f6d6104913303c7318813982060ba69941ba21a82e1e0,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/432,55,Mbpp/432|seed=55,ca407e86ebc118dfe9eb241663db79b85f373b1b489c9040e6dd1478cc7801d7,edaddd22ef12f8c5b350feafacdf0fb2a5653199b2c0024b7f350a7d0e857ecc,fail,pass,fail,pass,fail_to_pass,95fe0e6559175dfb3f8780d2c7aeaabd111f606fbe0144356ead4143b1145e93,235dc548c94f41b37c8673be37aff55f9566ef7ebf0d4408247a6b46b2707cc8,235dc548c94f41b37c8673be37aff55f9566ef7ebf0d4408247a6b46b2707cc8,6e26a397382e5f32a61efa25a2f8f711ea51ae712acb07447ad14e1dd935d202,fa8024ec29d1347c3bf388e47d855ade24780a6ed0dcca455454c48d63df7788,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/572,11,Mbpp/572|seed=11,8e44229605443cd74b767c97a603476f37c87db47f9426b50651a77a084ce406,ebc852cea523b3a31b1de11333a5ea9dff202cc6c24dd76d3c16253d11d5b01f,fail,fail,pass,fail,pass_to_fail,0d8637eecac13f8c7f53e8dd43c6bd231beb18574f31dd128ae36d015d37137b,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,e2244b5be9f4a306b49b074e5a8ce91f80fb710a0b0ba8c7552b633c3e0e408c,265e21ca8147cc8370b03eb24ef426a3e62ce48eba49ab85396e041463f1d10a,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/572,22,Mbpp/572|seed=22,4665e744b1837a1f55af50c1e58e0ef1e3d65e67c9b0f33a6dc4f7ea36f8cff1,9cef8778d3ad4c29f52fc92e00f86d75e22dacc84227c0f244784dde603550a0,fail,fail,pass,fail,pass_to_fail,9779fac6e18a17fff2ae3fc030894fdc83d1a1dca9e9b5f42e318394d2def6f9,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,34d154f9f4fe85c8c99fcf16a5c2f82ea984efe667a2361ace7a6cb23d51ff38,aa4cb60e5bb620bdbd5879b2cab889ce7e1c6bc48c350835378208905d9799c7,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/572,33,Mbpp/572|seed=33,acc05019db717fa0763bda3c4c80683d1edd1135089eee58ddf3ae9cb5630dd1,35ec2032d7a417a325d1cb702fcdc36e197c177d34249bd9d563978fb2c0187b,fail,fail,fail,fail,fail_to_fail,2d47681b3ee7f3098a1fbf40ddd87a8aa7e75711588812d2b6ce2ae46f1a083f,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,1483fed7c5e9075a12a4aecad75d40ada6f62254bffff18608633233fb75e56e,9e42a03a78d0a9f2f3f11a4df2e76a1f5992636bd08dc06f77f9a89a86060a29,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/572,44,Mbpp/572|seed=44,b58594208a05478980ed93ba71821889a0213cf945e24bca878e069728245d85,9c8dc02366b3c1051a91f72e43f67f9b3a433adc7f5cb40c6fe09ea81237eff5,fail,fail,pass,fail,pass_to_fail,0eb9df54e49992e12d29c7617f9f183e516aa7492c188197e6635a9a9a05d620,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,5e4f3547d664de916546e430068ff97295cdfb83fa156ec81f847f5bbe18a76a,92a0430305cffd90c7fded0ddc6428aa1bc0a5a4d3c4bcec58a9f8cddcbc53ce,2a59e4332dc9dbc4043c3814ddd064ca7f826732d2abab36a1ddeb47d4d728a0,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/572,55,Mbpp/572|seed=55,4c817366d17b7415fd0e910fe51078ddafc9fa62976068310e85118f5d7b9ca4,ea244cfc20b33636c1f3b43d569e420b320193b442a4a498d50dce4bce4b6c2d,fail,pass,pass,pass,pass_to_pass,f296a4c212821bc525fe9d031b87bd60644ba9d96b691519aa575319d340a35d,8457d9416eb7d3ed0c6227adf2ab56c2b21782218bff8847a7aa61a7998268b3,8457d9416eb7d3ed0c6227adf2ab56c2b21782218bff8847a7aa61a7998268b3,d7083ed43f2d6f59f7d988d43182fb64dbae798f583413e233a5a912d1433926,2dd0a7aa2a10aa48dfc040f015cc34380416dacaa5747a0dfcb1d78ac62bf32d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,common_pipeline_pass,descriptive_paired_outcome
Mbpp/626,11,Mbpp/626|seed=11,0f681f740a29472a2bd712931bb875e7b53fd2f85b22192a3a98e6b3cd0ad05c,a2014bcaf9ceea8a83a28725c85bcf716912917b79f0701341e8bde68916e966,fail,fail,fail,fail,fail_to_fail,b594e59eb545b8231a5f5dab875b5583ec6d4010cf3f8bc5c59bb67d8a52f484,6adfd5990fb948683c8749e3b2533039274f18215c2f157560d6d4269f5e9581,6adfd5990fb948683c8749e3b2533039274f18215c2f157560d6d4269f5e9581,353a76a704f2ec4c21e8c7b54d15c7f1abb8a2c75a1309138ca4a4dc03a80b61,b3993322aeadd655a9da30a506a8bbb6c3279a4d2059cc3bf95c782f6a04e1d4,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/626,22,Mbpp/626|seed=22,1f69eb3847d2b473c2c462d04fd5b5c489029fe40074a95bd7a66ec773c029fe,3129be26adc89179e7f35e6d55d74396e1eb8c058d906d6b73514e64dfd58ad5,fail,pass,fail,pass,fail_to_pass,10c5d9efeff154bffc2173b1cacf3c11646dffe922df5ab4b41699d38441f43f,c5b0a3a3b9ed8bfe75ddd15d8e5c6356126e0602e1ccbd4e165c4926b5658a21,c5b0a3a3b9ed8bfe75ddd15d8e5c6356126e0602e1ccbd4e165c4926b5658a21,dbaa13b390424c69f90afe9db86a0aa2bc9c0439cf4271eec67877749ffe9f7a,16f91762187ab7d8fd74d1b63c8aee9d8167ee31bae205458593d531f02608ff,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/626,33,Mbpp/626|seed=33,e05030690f459ec849d2356cf6e70f28db51ead697a5f43a3e49d7d0fcbfca47,407d33b90c425b6f39c5c8fa8156e6430fe6c8b698bdd832c4c9ac44d3a94150,fail,fail,fail,fail,fail_to_fail,c68a3560949fd4e4cc343dabc7082ab694f5163445ca9ce460fe8c1655e67331,1831010029ad7a1f457a1e0e9d36052f6d8bea5936795af84b566279facfc124,1831010029ad7a1f457a1e0e9d36052f6d8bea5936795af84b566279facfc124,a0934f7db471fb711e6a02e772ce027d5825557e32a302cd91ea27542a92f30a,6233e125ea4804db4cf6f942a5fd4d732673e8b8fa7b06d6454fff7d09d25143,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/626,44,Mbpp/626|seed=44,07d28972bff35fa939e18225a17220a1d4177851bc1162c3308d465a4ae07f0e,5d7be6db8712418cff88983f7b41b0928ff4662c1fc0f6e9c6c421432cc020d4,fail,pass,fail,pass,fail_to_pass,5b01b2c83aa0a740751e42eb04f887e21733892d4f4e2e36ec8ecef5593b3d54,9e3eaf3446835e1193cc3a80475331a3ddcb48b5b4c744ead332a98ba501ecde,9e3eaf3446835e1193cc3a80475331a3ddcb48b5b4c744ead332a98ba501ecde,9be1ae1d181d520db46f7a654e7f90124a98122a25a95a15cadcc9085323c7c9,9bb6d56f50646fa013274b44b0d666ad5f10010d86114e1524dadf1dab9374b8,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/626,55,Mbpp/626|seed=55,a2b7e4f9e28b2997abfddbc9eb77da8b2336367d008047858f1d4db899c81fc1,6ccfbcecdfae471a6b22e29911421cf42b06898adfcd6bc013c0622b866a914b,fail,pass,fail,pass,fail_to_pass,21076a6afca9dd1047cf2f4e6c56c36b58996e8b3df6568237129ba923965e22,3b423c777f5e9be7dbe164609b765a8c1dc788f27424be0b53eb16dcf1100a78,3b423c777f5e9be7dbe164609b765a8c1dc788f27424be0b53eb16dcf1100a78,f290ba5b35aa1749a89a6f0152a6516fb269febf19ac6673e6dcf04eb30c2025,8561b72e1eb08885802b4ff0e260a33fd2a28ac95edfa53da8fa75a55949f1ad,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/138,11,Mbpp/138|seed=11,5488ec4cd29a266f437050b7d96e0fb484ace7ed5c3ba185719afb7a9995d562,64e1dabddddc7dff4d0ebc029664d0f143975b024f77c074c56dbbdce7e578fe,fail,fail,fail,fail,fail_to_fail,e0d629de0e66eabcb67f77053982608073dbc1b044f0fdd83f14b9847dacbadf,8f872985c64a6477a5cd5b4fdeb662ae6a8a87ef856abf34ecd6c5a71b2d31e6,8f872985c64a6477a5cd5b4fdeb662ae6a8a87ef856abf34ecd6c5a71b2d31e6,f62404cf9a859d262eae006bbd79370ccc40c99011037c855d068e495385a9df,96eb6ca97feec5e9362b7ede25bc8b383d4dd9fe3303a104aeeeec02a13c6dfd,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/138,22,Mbpp/138|seed=22,346744094409dbd07ef8a4ed0b4deefb8ca4cc8290df9569cbf4f72cab8bb391,ee0de8e92354ed64e22224161619f7d66c1f559f314a7304712234efcd452570,fail,fail,fail,fail,fail_to_fail,635e2c320a40e3697b0e13ad1d23e5cf831a09bd3ab8c5177729a3b1ad770282,706c32596e648b39036c487a390c0aacfa27e621fd6af360c61b6d5459e62cfd,706c32596e648b39036c487a390c0aacfa27e621fd6af360c61b6d5459e62cfd,ceb029df3a28bdc55930ffaaabb8acb8f5bda841f22f5a94f911375412e7258a,634160c91d65d855239bb88d4656876b6d8908b81ae6a0c86921cbb0f2ef1d30,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/138,33,Mbpp/138|seed=33,572705bd867c35ff0d9a50f2fba6e8f9be6e88713d394b2c844e6c1850e0dbdb,cb09809d44070353618838436e963ecbf6c53e9d22d64cced2692a8fe301f600,fail,fail,fail,fail,fail_to_fail,52f5880aac5aca362c94f85d52f9dce1d555801c6557307edc37b7918cec2616,7f24436f7dd278bcb2e7c735da06a5a11a09a466aab0abf1b0cb608baf6f0eff,7f24436f7dd278bcb2e7c735da06a5a11a09a466aab0abf1b0cb608baf6f0eff,668547c178f87c72ec103b6762fd74f89926c5476de973ebfefc6ab1bf17c2c0,6038aa5d3407a9ed05bfb5ea335e930a95c43fb57666a77d6361db3446234b68,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/138,44,Mbpp/138|seed=44,3208fe1813c90e148249a12946e26b2a60cb2bedef7ea51e383c09ec6db28e67,be65fab5b260dc28b4b41cb44f815576bef790dda73bec10eacd9a56bddde22e,fail,fail,fail,fail,fail_to_fail,e49c2d8bbba06c5861556ce6b170112aa7087f4e6bad333c24812b9cc0acb1b3,cf17310083d629ebce030e8a9c6b205d9eb13f76c42dd3a1099b2f0b74082c13,cf17310083d629ebce030e8a9c6b205d9eb13f76c42dd3a1099b2f0b74082c13,f53154f091c185836157063eea0b3412057a5ef3b979b30e023bdd6db5ffc748,cb640c0c727e22264cafe14db605c77ae1dac930113afb0298adf780dec4809d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/138,55,Mbpp/138|seed=55,b56b598036e403b2d0a74106c1a213456d67dd84c8372ac32dfff99351de6d7a,8042bda31b5f64b902966d2f3a03e52db57b736a40c6c506869e1f38a1c6fb68,fail,fail,fail,fail,fail_to_fail,051298da83fd002d104e27a8619c4b377c7f9e1538b524e807691a7f3f9530c6,2128ffa3f320a22c4e05038e77ce83bd14f9c9add78560e05d6d28667bbc07f5,2128ffa3f320a22c4e05038e77ce83bd14f9c9add78560e05d6d28667bbc07f5,daf0c6efc96a6c241b9d6bac98875fc0f29385193a731fc33cba8ca96ea213b9,7ee459f186a2766ec4294213c025f72e7aaededd226d361809941145ad9781b0,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/244,11,Mbpp/244|seed=11,9baa2fd3382813e54f9581a18cde8e369ebf1f8382ec2e08e4fe64bf16569333,da5408a6135c4adfbfdde2d27836b0e8e8f044b21f2b27c63fe55e433209b635,fail,fail,fail,fail,fail_to_fail,1ed3f18293912a6b9557e0cc6744e9bc25d390c7722780e7f09aa09f34b9da58,c72fd96a7c231c1c50016cb898cadb41e08d679ce2032e3bcb92b92a508e7463,c72fd96a7c231c1c50016cb898cadb41e08d679ce2032e3bcb92b92a508e7463,35dc05c060fea60f5236ba7b4d0da87eb58c2b134f1c567b8c88e38f233fbb2d,392092752289d4c27d49c8c319d435f884a459dcb5cd1c1490ab0fee6722426f,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/244,22,Mbpp/244|seed=22,b4aa83d4d22108675d6031d44bb7d5ed9ec04a153621e250f4b361acc07386f0,c46b6d0545afc4351c7b21c4c6c03597e0b28b105c2af0c0ffa6f0b971200cea,fail,fail,fail,fail,fail_to_fail,cd5ae560b379a7fbc87975acbea74e2221344794f4793dcc0b6a75224cb9d3f5,c72fd96a7c231c1c50016cb898cadb41e08d679ce2032e3bcb92b92a508e7463,c72fd96a7c231c1c50016cb898cadb41e08d679ce2032e3bcb92b92a508e7463,425310ddbd5b0ca9d050008bbdb9a55679272dffae7ff732b358c71389306417,baf6269e89d8349502257442341366a0a7e9bc8dc5a329280f610cd68dba185c,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/244,33,Mbpp/244|seed=33,4e892201c1ed704b9e2c1fdc84ad48f8d3194d2801005a2bcc7e5ee336dbbdee,6a98b3ddbcef2f11364099b7aaab3eecfbdb56575cdd1cc3f2c2fb53c64ab8b1,fail,fail,fail,fail,fail_to_fail,204eb61cb93e20f21f6191e273aa839cffef987682838d6262280975897f7d2a,aa78c5d6602afd53099dfe4495699ec58e158395cf525100c62b1d86ec5f58d8,aa78c5d6602afd53099dfe4495699ec58e158395cf525100c62b1d86ec5f58d8,7bed296da3b432d88ef192e9bdad8ba05d197b6f87cd4f75f6694172c77f41c1,ee67faf2ceb4084251ce0b0b80146c39fe58453b5bb3d0c943d19561b89ef62e,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/244,44,Mbpp/244|seed=44,5064e7038e8544e1028594fce28032ce2e748f55933b42009f9dd1dd9621670e,91327996b2dae8c5d3e69f91373ec983fdf08c3659e5710f47aa4851a4f5af39,fail,fail,fail,fail,fail_to_fail,feee960f7dcc20054da7aeb26880a78a8b58c4d05e38c2f47b1b8a8022fc7736,fc3e255523c83547c1501743e3d9f6058669abf320a79f1c26579f1c8e606863,fc3e255523c83547c1501743e3d9f6058669abf320a79f1c26579f1c8e606863,7d3686a4dc00035e5a87ecea00c7202680c96a18382c67d7c029081cab0c73ce,910b45a418fcf763c0c68aa7b048b6be52ddbed77a707b7c37af0bb29d2c4afd,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/244,55,Mbpp/244|seed=55,9c0d970c1197af6bbdca437c2e22e2d99897599df5934406f31a4d5e6a8f66eb,5e014684a181ab6e5a356286c5169a884df98dd0a4ea9470116492d2a6ada442,fail,fail,fail,fail,fail_to_fail,bd47a347c3fe40b06de35bef0f0136e1e52d18099f7e9b06baee6e9bc047b8cf,d2c1838f2686c5c3b812ce19f89719ff4cc82f5d6bd4aabff83d3072dc85787d,d2c1838f2686c5c3b812ce19f89719ff4cc82f5d6bd4aabff83d3072dc85787d,501d66d76b1b34eb81bd5cd0d478d66a779c02c5b571cb8fd1e4781ce2e289d6,286ad93007511eb4c3615f48d99a5548df8b16da55d072aa6bea66e21fc92756,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/735,11,Mbpp/735|seed=11,444e06a13dd5beeb5ebdf91c15177b0e8c2b46cd9645e34d3c2623b8cdaa4e64,cd5e5158c62e674c16d1cb038b7aef17966b88ca3a7973a3459ccf77cf83de34,fail,fail,fail,fail,fail_to_fail,e9cff7f02a8446d425d9865879097ccdd31b3d2e674fecbc2cbd98cfd0257095,ca8edb30eccfa96feb21ef2a1e151e17ffe70e09a75361e4ad35ad6319b6cdda,ca8edb30eccfa96feb21ef2a1e151e17ffe70e09a75361e4ad35ad6319b6cdda,2aa33e2aeeccc23294e6f6d945a3e0c4c87c5358c7ead2fd71e9182b4d3d08e0,f2ba43fa1d466fddc584eb61e787c63ad6f39d7041398d4f513dff0553ccd3c2,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/735,22,Mbpp/735|seed=22,46deff5adafab9a79ba714fab52e992872c93bdde91e91bc61ffd0887fef1c2e,dd29996894a29e5842759950953e64e843985c8bae90ef1d4d3f89c32c66549f,fail,fail,fail,fail,fail_to_fail,092d380de951ffb3f20e3438f537c95ca9d99a5252e67bd7d444f293815c46e2,3b9839b82eae2a839b286666b45a976e2ac0d29b1e6b378c59cb639757e7d5bc,3b9839b82eae2a839b286666b45a976e2ac0d29b1e6b378c59cb639757e7d5bc,07276afe3f0db427c7b167d27a9793ffa5f030262b70ac9c5e7aa3c79c251e49,7a8a3cc4b9009b65bb04f70198e03b5d88f59745e6bbb59536a94502260c767b,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/735,33,Mbpp/735|seed=33,fc199125a8364d3c81a6fa68bded9fdb4a3ee605ed87b37a19e8b855365d816c,e05bed082c57cf75a12a1f07380cb32fe1eafacf50308353ca0c4c33b8286987,fail,fail,fail,fail,fail_to_fail,d80ba588eacb7b8ecaacb3a2d03686abdf7d6a753d4e467cf17fe301e4c44e5f,33c23a697127f2e78dfe88417ea71c45d8e9d7954496615571530145a4f25940,33c23a697127f2e78dfe88417ea71c45d8e9d7954496615571530145a4f25940,8f5915b31b2bf93e3373ff0faf9310592ce908ef55f710261cd4d6b822a91ead,7d0bde90a194b2a86dbf09a317c88637971eb69909abff89d5913abd96608ef3,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/735,44,Mbpp/735|seed=44,e31db08d6e6a5fb60d6ff38b602ff6a48f92eb63c373caaf23572f948af40e0c,177fcbfe74dea61d45b5571326e35865048e63966f1d64a15393cfc191d03cbb,fail,fail,fail,fail,fail_to_fail,00f755366dc0b2d7112e20fc0cc02b3b3c69ff1d34578b0fb3f30a12bb532b55,993f6230b3d853f72ba72e0a1430d85bfef63ba50f217650f2d64e39788ffa79,993f6230b3d853f72ba72e0a1430d85bfef63ba50f217650f2d64e39788ffa79,90bcdb1963e1c31e213f289fe347ff71208514210eccfa37c93fdd1dd7a05a68,8d8f8b529b97af68b73a31966fdf8c0472951b4c6163823244bd443cfaaf696b,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/735,55,Mbpp/735|seed=55,5ac8fbae45403fec1df828750c58a021e59d8522b6ab98f495675de4c7f8b202,ef0ae1b2fc4b0d38d168b900923bc53089f51500846dea0b1bb51565c0b89078,fail,fail,fail,fail,fail_to_fail,de6d4eaeff16c678d5d4c4fef7054d6442eb29673071311f58a0f420fa3e8d13,12171ad86225aef6518ed4acf1e3ffa59867c37a44d51d8139332b72a487539e,12171ad86225aef6518ed4acf1e3ffa59867c37a44d51d8139332b72a487539e,9d2acb3c440197560e618332a6d9edb37963f8783f272087b90fcc9ca21df00e,1d6bf449d43128c1fcea608e29c5ff7dc208a6d4395aa438727192d7ad88ec53,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/14,11,Mbpp/14|seed=11,d6df41c74f2113008e98fb1eb8d1e5237900716fd994ec86ff3ad36510296da1,c054a78d4749394dfebe3fd3dbea71d742d99c88025dd0ee823d2fc6006aeaeb,fail,fail,pass,fail,pass_to_fail,7ae51e88f1d31124b3effebf7f7286853930ea011a35cfe2bb5043439b2acf54,9b4d4bac8b74d915cb3d1fa1a8358fa0387bf46c3e50ac6289f2e87df0331431,9b4d4bac8b74d915cb3d1fa1a8358fa0387bf46c3e50ac6289f2e87df0331431,541a187dfea7727263133901fd4f92728146359ce9055f3028d77357de774b2e,25c99c24b0219a905da5fa8b2b87e0bee962436277616957ebf114a713853272,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
